year,age,sex,exposure,deaths,mortality_rate,age_group
1999,2,Female,178519.48,38.91724664,2.18e-4,1-4
1999,2,Male,187418.49,47.97913344,2.56e-4,1-4
1999,3,Female,186487.12,35.99201416,1.93e-4,1-4
1999,3,Male,195526.48,50.05477888,2.56e-4,1-4
1999,4,Female,191226.4,26.9629224,1.41e-4,1-4
1999,4,Male,200893.32,33.95097108,1.69e-4,1-4
1999,5,Female,192947.35,28.942102499999997,1.5e-4,5-14
1999,5,Male,203089.09,44.070332529999995,2.17e-4,5-14
1999,6,Female,197056.14,19.90267014,1.01e-4,5-14
1999,6,Male,206761.1,27.085704100000005,1.31e-4,5-14
1999,7,Female,202632.12,17.021098079999998,8.4e-5,5-14
1999,7,Male,212174.6,29.916618600000003,1.41e-4,5-14
1999,8,Female,204406.69,24.93761618,1.22e-4,5-14
1999,8,Male,214448.09,25.09042653,1.17e-4,5-14
1999,9,Female,205594.79,24.05459043,1.17e-4,5-14
1999,9,Male,215911.08,42.96630492,1.99e-4,5-14
1999,10,Female,199665.7,18.9682415,9.5e-5,5-14
1999,10,Male,209430.05,51.9386524,2.48e-4,5-14
1999,11,Female,194996.97,22.03465761,1.13e-4,5-14
1999,11,Male,204309.69,29.011975980000003,1.42e-4,5-14
1999,12,Female,197081.89,21.087762230000003,1.07e-4,5-14
1999,12,Male,206783.79,34.94646051,1.69e-4,5-14
1999,13,Female,199822.62,23.9787144,1.2e-4,5-14
1999,13,Male,210952.6,40.080994000000004,1.9e-4,5-14
1999,14,Female,201153.72,30.97767288,1.54e-4,5-14
1999,14,Male,213220.22,56.929798739999995,2.67e-4,5-14
1999,15,Female,200998.03,55.07346022,2.74e-4,15-24
1999,15,Male,212934.38,83.0444082,3.9e-4,15-24
1999,16,Female,200423.49,61.93085840999999,3.09e-4,15-24
1999,16,Male,212020.85,113.00711305000002,5.33e-4,15-24
1999,17,Female,201448.94,63.05351822000001,3.13e-4,15-24
1999,17,Male,212580.12,149.01866412,7.01e-4,15-24
1999,18,Female,203312.59,78.07203456,3.84e-4,15-24
1999,18,Male,214565.56,184.95551272,8.62e-4,15-24
1999,19,Female,202468.55,79.97507725,3.95e-4,15-24
1999,19,Male,213949.3,195.9775588,9.16e-4,15-24
1999,20,Female,200639.72,70.02326228000001,3.49e-4,15-24
1999,20,Male,211613.2,249.06873640000003,0.001177,15-24
1999,21,Female,198277.71,51.94876002,2.62e-4,15-24
1999,21,Male,208183.56,179.03786159999999,8.6e-4,15-24
1999,22,Female,198530.95,68.09611585,3.43e-4,15-24
1999,22,Male,207512.04,201.90921492,9.73e-4,15-24
1999,23,Female,200809.84,62.05024055999999,3.09e-4,15-24
1999,23,Male,209400.85,188.04196330000002,8.98e-4,15-24
1999,24,Female,199288.69,58.98945224,2.96e-4,15-24
1999,24,Male,206820.43,155.94260422,7.54e-4,15-24
1999,25,Female,196769.75,84.02068325,4.27e-4,25-34
1999,25,Male,202681.51,165.99615669,8.19e-4,25-34
1999,26,Female,199867.36,77.9482704,3.9e-4,25-34
1999,26,Male,204908.97,197.94206502,9.66e-4,25-34
1999,27,Female,203842.45,78.07165835,3.83e-4,25-34
1999,27,Male,208444.18,185.09843184,8.88e-4,25-34
1999,28,Female,214833.35,73.9026724,3.44e-4,25-34
1999,28,Male,219200.41,195.96516654,8.94e-4,25-34
1999,29,Female,215618.17,65.97916002000001,3.06e-4,25-34
1999,29,Male,220063.63,205.09930316,9.32e-4,25-34
1999,30,Female,216143.61,84.07986429,3.89e-4,25-34
1999,30,Male,219933.77,215.09522705999998,9.78e-4,25-34
1999,31,Female,217984.58,93.95135398,4.31e-4,25-34
1999,31,Male,221077.7,236.99529440000003,0.001072,25-34
1999,32,Female,224926.21,109.98891668999998,4.89e-4,25-34
1999,32,Male,228105.26,221.94641798,9.73e-4,25-34
1999,33,Female,237088.75,111.90589,4.72e-4,25-34
1999,33,Male,240802.62,255.97318505999996,0.001063,25-34
1999,34,Female,255254.13,123.03249066000001,4.82e-4,25-34
1999,34,Male,259507.68,311.92823136,0.001202,25-34
1999,35,Female,263949.41,154.93830366999998,5.87e-4,35-44
1999,35,Male,268552.7,334.88521690000005,0.001247,35-44
1999,36,Female,269153.47,170.10499303999998,6.32e-4,35-44
1999,36,Male,273723.57,336.95371467,0.001231,35-44
1999,37,Female,267709.58,223.00208014,8.33e-4,35-44
1999,37,Male,271481.95,342.06725700000004,0.00126,35-44
1999,38,Female,269559.29,198.93475602,7.38e-4,35-44
1999,38,Male,272068.23,387.96929597999997,0.001426,35-44
1999,39,Female,266564.04,254.03553011999998,9.53e-4,35-44
1999,39,Male,267813.12,410.02188672,0.001531,35-44
1999,40,Female,264910.25,291.93109549999997,0.001102,35-44
1999,40,Male,265188.97,426.95424169999995,0.00161,35-44
1999,41,Female,260817.4,315.0674192,0.001208,35-44
1999,41,Male,260696.01,465.08168184,0.001784,35-44
1999,42,Female,257215.43,296.05495992999994,0.001151,35-44
1999,42,Male,256356.57,537.06701415,0.002095,35-44
1999,43,Female,250132.79,315.91771377000003,0.001263,35-44
1999,43,Male,248189.53,508.04396791000005,0.002047,35-44
1999,44,Female,248457.54,352.06433418,0.001417,35-44
1999,44,Male,245795.56,555.00637448,0.002258,35-44
1999,45,Female,242079.72,348.11063736,0.001438,45-54
1999,45,Male,238566.25,613.1152625,0.00257,45-54
1999,46,Female,231833.48,395.97158384000005,0.001708,45-54
1999,46,Male,228562.7,610.9480971,0.002673,45-54
1999,47,Female,223207.87,345.9721985,0.00155,45-54
1999,47,Male,220990.89,643.0834899,0.00291,45-54
1999,48,Female,219836.22,397.02421332,0.001806,45-54
1999,48,Male,218185.57,708.01217465,0.003245,45-54
1999,49,Female,214566.07,443.07893455,0.002065,45-54
1999,49,Male,213023.51,708.0901472400001,0.003324,45-54
1999,50,Female,211801.04,485.0243816,0.00229,45-54
1999,50,Male,210428.48,757.9633849600001,0.003602,45-54
1999,51,Female,209365.51,529.06664377,0.002527,45-54
1999,51,Male,208383.1,869.9994425,0.004175,45-54
1999,52,Female,208442.76,630.9562345200001,0.003027,45-54
1999,52,Male,207526.62,914.9848675799999,0.004409,45-54
1999,53,Female,182373.81,595.08574203,0.003263,45-54
1999,53,Male,181357.01,834.96767404,0.004604,45-54
1999,54,Female,169764.41,606.0589437,0.00357,45-54
1999,54,Male,168752.43,965.93890932,0.005724,45-54
1999,55,Female,164310.92,662.9945622000001,0.004035,55-64
1999,55,Male,162952.92,992.05737696,0.006088,55-64
1999,56,Female,159841.35,655.0298523,0.004098,55-64
1999,56,Male,158131.3,1050.9406198,0.006646,55-64
1999,57,Female,149941.94,708.02584068,0.004722,55-64
1999,57,Male,147653.11,1172.07038718,0.007938,55-64
1999,58,Female,144629.84,731.97162024,0.005061,55-64
1999,58,Male,141208.4,1193.0697716,0.008449,55-64
1999,59,Female,135347.43,705.02476287,0.005209,55-64
1999,59,Male,131522.66,1220.00419416,0.009276,55-64
1999,60,Female,132804.94,826.0467268,0.00622,55-64
1999,60,Male,128643.86,1377.00387744,0.010704,55-64
1999,61,Female,127719.77,854.0621019900001,0.006687,55-64
1999,61,Male,123337.17,1436.0146703100002,0.011643,55-64
1999,62,Female,124090.43,873.9688984899999,0.007043,55-64
1999,62,Male,119143.07,1449.9711619000002,0.01217,55-64
1999,63,Female,123455.5,969.0022195,0.007849,55-64
1999,63,Male,117704.69,1609.0231123,0.01367,55-64
1999,64,Female,121154.81,1058.0449557299999,0.008733,55-64
1999,64,Male,115018.1,1698.0122103,0.014763,55-64
1999,65,Female,118361.72,1125.0281486,0.009505,65-74
1999,65,Male,111930.55,1940.98766755,0.017341,65-74
1999,66,Female,120049.51,1339.99263062,0.011162,65-74
1999,66,Male,112930.39,2192.99524341,0.019419,65-74
1999,67,Female,119749,1411.002467,0.011783,65-74
1999,67,Male,111495.3,2203.0356327,0.019759,65-74
1999,68,Female,118830.49,1451.03911339,0.012211,65-74
1999,68,Male,108704.85,2486.9495583,0.022878,65-74
1999,69,Female,117219.57,1666.97950497,0.014221,65-74
1999,69,Male,104937.48,2746.00397664,0.026168,65-74
1999,70,Female,113000.14,1704.0421112,0.01508,65-74
1999,70,Male,98848.18,2874.9993152999996,0.029085,65-74
1999,71,Female,110818.29,1895.9901236099997,0.017109,65-74
1999,71,Male,94518.69,2952.95291298,0.031242,65-74
1999,72,Female,108198.97,2003.95312337,0.018521,65-74
1999,72,Male,89466.32,3043.0179421600005,0.034013,65-74
1999,73,Female,107165.67,2257.01617587,0.021061,65-74
1999,73,Male,85579.43,3183.0413194199996,0.037194,65-74
1999,74,Female,104739.76,2460.02274312,0.023487,65-74
1999,74,Male,80773.65,3403.9631582999996,0.042142,65-74
1999,75,Female,100623.49,2542.95683928,0.025272,75-84
1999,75,Male,75009.76,3539.0354865599998,0.047181,75-84
1999,76,Female,97229.47,2782.99911981,0.028623,75-84
1999,76,Male,70334.5,3566.0294845000003,0.050701,75-84
1999,77,Female,94329.19,3034.00406716,0.032164,75-84
1999,77,Male,66264.22,3699.99525214,0.055837,75-84
1999,78,Female,88803.17,3212.9874937699997,0.036181,75-84
1999,78,Male,60477.28,3778.98331808,0.062486,75-84
1999,79,Female,80243.26,3486.00794418,0.043443,75-84
1999,79,Male,52647.69,3703.97558226,0.070354,75-84
1999,80,Female,68019.51,3179.9801120099996,0.046751,75-84
1999,80,Male,42513.04,3335.9982488,0.07847,75-84
1999,81,Female,62437.9,3239.0285003999998,0.051876,75-84
1999,81,Male,37728.58,3379.0093533800004,0.089561,75-84
1999,82,Female,57841.21,3304.98889819,0.057139,75-84
1999,82,Male,33657.7,3222.9940365999996,0.095758,75-84
1999,83,Female,54545.9,3535.0106872,0.064808,75-84
1999,83,Male,30485.22,3248.9928067200003,0.106576,75-84
1999,84,Female,51223.05,3940.9990209000007,0.076938,75-84
1999,84,Male,27485.42,3339.0112778599996,0.121483,75-84
1999,85,Female,46315.27,3975.98066842,0.085846,85+
1999,85,Male,23739.56,3225.9925479600006,0.135891,85+
1999,86,Female,40473.33,3839.0167704900005,0.094853,85+
1999,86,Male,19738.88,2878.9946035200005,0.145854,85+
1999,87,Female,34569.63,3646.9922561099993,0.105497,85+
1999,87,Male,15994.45,2620.0028711500004,0.163807,85+
1999,88,Female,29505.68,3597.00794312,0.121909,85+
1999,88,Male,12845.09,2297.99944609,0.178901,85+
1999,89,Female,25127.22,3469.99370034,0.138097,85+
1999,89,Male,10348.74,2047.00146948,0.197802,85+
1999,90,Female,20940.36,3099.98995404,0.148039,85+
1999,90,Male,8109.13,1759.00004308,0.216916,85+
1999,91,Female,17341.83,2948.0070490200005,0.169994,85+
1999,91,Male,6388.27,1465.99936441,0.229483,85+
1999,92,Female,13711.17,2617.99708863,0.190939,85+
1999,92,Male,4767.92,1224.0013507200001,0.256716,85+
1999,93,Female,10785.52,2301.00440784,0.213342,85+
1999,93,Male,3393.27,925.00200872999994,0.272599,85+
1999,94,Female,8329.77,1932.99809643,0.232059,85+
1999,94,Male,2464.22,770.9977609399999,0.312877,85+
1999,95,Female,6284.36,1660.0011252799998,0.264148,85+
1999,95,Male,1802.98,604.00190596,0.335002,85+
1999,96,Female,4731.12,1317.0018744,0.27837,85+
1999,96,Male,1277.35,466.00027229999995,0.364818,85+
1999,97,Female,3370.82,1059.99816966,0.314463,85+
1999,97,Male,837.6,328.0008096,0.391596,85+
1999,98,Female,2317.51,884.0002844400001,0.381444,85+
